Customer_ID,Cus_Fname,Cus_Lname,Cus_zipcode,Cus_city,Cus_State,Cus_Region ,Cus_Salary,Cus_Gender,Cus_Age,Cus_Style,Cus_Email,Cus_career,Cus_tel
6-225-9024-04,Jessica,Bentley,67052,Wichita,Kansas,MidWestern,"48,484.00",M,39,medium,Jessica.Bentley@ google.com,Housekeeper,1-078-120-571
3-017-3247-52,Ann,Douglas,88901,Las Vegas,Nevada,Western,"63,843.00",M,57,fast,Ann.Douglas@ google.com,Food Scientist,1-871-526-722
2-007-9706-48,Janiyah,Richardson,92423,San Bernardino,California,Western,"55,334.00",M,59,medium,Janiyah.Richardson@ google.com,Personal Care Aide,1-416-453-138
9-447-3843-83,Jennifer,Bird,94101,San Francisco,California,Western,"38,803.00",F,35,fast ,Jennifer.Bird@ google.com,Firefighter,1-008-355-171
1-386-5037-14,Miah,Acosta,30307,Atlanta,Georgia,Southeastern,"18,282.00",F,62,fast,Miah.Acosta@ google.com,Statistician,1-660-272-322
6-009-0328-49,Elisabeth,Mendoza,32277,Jacksonville,Florida,Southeastern,"21,709.00",M,52,slow,Elisabeth.Mendoza@ google.com,Lawyer,1-381-942-591
5-844-6052-78,Hanna,Ray,85252,Scottsdale,Arizona,Southwestern,"54,099.00",M,60,slow,Hanna.Ray@ google.com,Social Worker,1-637-353-977
3-695-6475-80,Kyla,Martin,73012,Oklahoma City,Oklahoma,Southwestern,"33,610.00",F,49,slow,Kyla.Martin@ google.com,Physician,1-719-942-963
3-205-1925-32,Cameron,Harrell,33762,St. Petersburg,Florida,Southeastern,"49,214.00",M,62,fast,Cameron.Harrell@ google.com,Lawyer,1-087-252-929
2-431-1103-42,Areli,Haas,7399,Jersey City,New Jersey,Northeastern,"20,773.00",F,35,fast,Areli.Haas@ google.com,Financial Advisor,1-964-148-018
7-205-4493-55,Kinsley,Kelly,21298,Baltimore,Maryland,Northeastern,"27,759.00",M,37,fast,Kinsley.Kelly@ google.com,Bookkeeping clerk,1-151-623-686
2-631-0567-05,Cora,Mccullough,28105,Charlotte,North Carolina,Southeastern,"67,878.00",F,46,fast,Cora.Mccullough@ google.com,Musician,1-699-515-552
9-475-3196-09,Haylee,Cowan,94203,Sacramento,California,Western,"58,474.00",F,66,slow,Haylee.Cowan@ google.com,Medical Assistant,1-120-155-157
9-719-9209-06,Lea,Johnson,53293,Milwaukee,Wisconsin,MidWestern,"59,960.00",M,47,slow,Lea.Johnson@ google.com,Social Worker,1-619-772-677
6-754-7582-87,Joyce,Stanley,27517,Durham,North Carolina,Southeastern,"43,513.00",F,41,slow,Joyce.Stanley@ google.com,Social Worker,1-862-008-758
8-237-7018-79,Giada,Espinoza,92801,Anaheim,California,Western,"50,928.00",M,25,fast,Giada.Espinoza@ google.com,Civil Engineer,1-734-883-331
8-744-2035-09,Belinda,Morrison,94211,Sacramento,California,Western,"48,151.00",M,70,medium,Belinda.Morrison@ google.com,Web Developer,1-126-475-035
0-612-0817-61,Hailee,Riley,27513,Raleigh,North Carolina,Southeastern,"18,173.00",M,60,medium,Hailee.Riley@ google.com,Customer Service Representative,1-244-010-746
7-709-7986-51,Hannah,Marsh,91911,San Diego,California,Western,"69,375.00",F,64,fast,Hannah.Marsh@ google.com,Architect,1-832-279-768
8-554-3799-03,Paulina,Santana,32789,Orlando,Florida,Southeastern,"15,144.00",F,31,medium,Paulina.Santana@ google.com,Computer Programmer,1-552-088-587
7-944-1645-87,Magdalena,Pearson,94232,Sacramento,California,Western,"41,182.00",F,30,fast ,Magdalena.Pearson@ google.com,Real Estate Agent,1-198-322-561
5-021-9977-08,Parker,Davies,64030,Kansas City,Missouri,Southeastern,"19,199.00",F,69,fast,Parker.Davies@ google.com,Artist,1-667-324-196
5-638-4175-73,Annabel,Hammond,11001,North Hempstead,New York,Northeastern,"52,242.00",F,28,slow,Annabel.Hammond@ google.com,Physical Therapist,1-919-981-005
5-956-4157-79,Harley,Curry,92701,Santa Ana,California,Western,"57,171.00",F,43,slow,Harley.Curry@ google.com,Computer Programmer,1-327-789-419
1-714-9113-83,Zariah,Hardin,36043,Montgomery,Alabama,Southeastern,"39,593.00",F,49,slow,Zariah.Hardin@ google.com,Financial Advisor,1-685-042-991
9-150-0248-79,Molly,Salinas,55401,Minneapolis,Minnesota,MidWestern,"62,012.00",F,32,fast,Molly.Salinas@ google.com,Civil Engineer,1-921-823-729
6-009-9257-51,Rowan,Torres,40507,Lexington-Fayette,Kentucky,Southeastern,"53,233.00",F,60,medium,Rowan.Torres@ google.com,Event Planner,1-486-971-181
5-188-0735-95,Alanna,Mahoney,33128,Miami,Florida,Southeastern,"35,599.00",F,61,medium,Alanna.Mahoney@ google.com,Loan Officer,1-081-409-746
5-035-6545-97,Ellie,Quinn,11021,North Hempstead,New York,Northeastern,"62,364.00",M,60,fast,Ellie.Quinn@ google.com,Physician,1-395-143-633
5-931-6312-41,Emily,Larson,94114,San Francisco,California,Western,"59,823.00",M,58,medium,Emily.Larson@ google.com,Educator,1-856-497-966
4-558-3622-34,Allie,Griffin,79401,Lubbock,Texas,Southwestern,"22,260.00",F,61,medium,Allie.Griffin@ google.com,Chemist,1-143-830-516
3-659-8434-34,Melany,Ibarra,95210,Stockton,California,Western,"42,107.00",M,49,medium,Melany.Ibarra@ google.com,Paralegal,1-369-869-682
7-444-3483-80,Sonia,Hendricks,14613,Rochester,New York,Northeastern,"61,823.00",M,52,fast,Sonia.Hendricks@ google.com,Anthropologist,1-566-916-298
3-869-4938-59,Lilliana,Fry,70112,New Orleans,Louisiana,Southeastern,"19,218.00",F,58,slow,Lilliana.Fry@ google.com,Speech-Language Pathologist,1-616-732-903
7-439-0092-68,Caylee,Houston,33602,Tampa,Florida,Southeastern,"67,219.00",F,68,fast,Caylee.Houston@ google.com,Executive Assistant,1-832-411-367
9-710-8004-65,Katherine,Humphrey,94612,Oakland,California,Western,"49,963.00",M,64,medium,Katherine.Humphrey@ google.com,Medical Assistant,1-693-938-600
5-249-6731-95,Meadow,Salas,55411,Minneapolis,Minnesota,MidWestern,"36,436.00",M,54,slow,Meadow.Salas@ google.com,Landscaper & Groundskeeper,1-535-749-003
1-988-8168-80,Celia,Daniels,83702,Boise,Idaho,Western,"29,838.00",M,27,slow,Celia.Daniels@ google.com,Web Developer,1-519-694-759
7-006-8884-34,Joslyn,Ashley,67202,Wichita,Kansas,MidWestern,"69,651.00",M,57,slow,Joslyn.Ashley@ google.com,Statistician,1-043-940-979
8-787-6114-11,Lilia,Stuart,48226,Detroit,Michigan,MidWestern,"30,972.00",F,31,slow,Lilia.Stuart@ google.com,Physical Therapist,1-242-256-775
1-303-3855-74,Jaliyah,Mcneil,46802,Fort Wayne,Indiana,MidWestern,"68,432.00",F,51,fast,Jaliyah.Mcneil@ google.com,Microbiologist,1-641-496-479
9-038-4606-29,Izabella,Ryan,99501,Anchorage,Alaska,Western,"35,884.00",M,58,medium,Izabella.Ryan@ google.com,Art Director,1-773-474-489
6-277-5259-77,Aubree,Parrish,68508,Lincoln,Nebraska,MidWestern,"11,161.00",F,53,medium,Aubree.Parrish@ google.com,Pharmacist,1-233-762-424
1-296-9734-46,Luciana,Barnes,76102,Fort Worth,Texas,Southwestern,"13,816.00",M,48,medium,Luciana.Barnes@ google.com,Marketing Manager,1-513-439-625
8-937-7535-80,Princess,Weaver,23510,Norfolk,Virginia,Southeastern,"67,078.00",M,38,fast,Princess.Weaver@ google.com,Bookkeeping clerk,1-129-186-730
7-400-9598-95,Kiana,Wu,22206,Arlington,Virginia,Southeastern,"43,411.00",F,31,slow,Kiana.Wu@ google.com,Judge,1-502-661-228
2-418-5741-40,Mckenzie,Potts,80202,Denver,Colorado,Western,"67,976.00",M,70,fast,Mckenzie.Potts@ google.com,Registered Nurse,1-285-265-373
8-582-6411-10,Itzel,Bender,94209,Sacramento,California,Western,"45,811.00",M,50,medium,Itzel.Bender@ google.com,Diagnostic Medical Sonographer,1-905-919-102
6-742-1612-76,Rosa,Fields,89104,Las Vegas,Nevada,Western,"64,719.00",F,47,slow,Rosa.Fields@ google.com,Dancer,1-560-401-494
7-276-4052-69,Elsa,Brennan,28299,Charlotte,North Carolina,Southeastern,"39,567.00",F,25,slow,Elsa.Brennan@ google.com,Computer Programmer,1-049-548-796
0-997-4981-08,Britney,Ward,7101,Newark,New Jersey,Northeastern,"8,057.00",F,62,slow,Britney.Ward@ google.com,Environmental scientist,1-451-430-617
7-234-9573-93,Margaret,Whitehead,30311,Atlanta,Georgia,Southeastern,"17,280.00",M,69,fast,Margaret.Whitehead@ google.com,Referee,1-872-356-955
4-095-9415-44,Giovanna,Robinson,93722,Fresno,California,Western,"15,420.00",M,27,medium,Giovanna.Robinson@ google.com,Childcare worker,1-736-203-531
9-339-0092-85,Kimberly,Warner,48217,Detroit,Michigan,MidWestern,"14,254.00",M,34,medium,Kimberly.Warner@ google.com,Diagnostic Medical Sonographer,1-780-989-336
2-303-0572-33,Aryana,Moss,94088,San Jose,California,Western,"33,958.00",F,50,fast,Aryana.Moss@ google.com,Interpreter & Translator,1-711-190-620
3-470-6937-79,Reese,Peck,75023,Plano,Texas,Southwestern,"49,811.00",F,41,medium,Reese.Peck@ google.com,Compliance Officer,1-589-290-604
0-598-5596-89,Tatum,Rowe,32801,Orlando,Florida,Southeastern,"44,807.00",F,58,fast ,Tatum.Rowe@ google.com,Logistician,1-992-513-042
1-869-5983-47,Selah,Farley,46774,Fort Wayne,Indiana,MidWestern,"10,617.00",F,45,fast,Selah.Farley@ google.com,Electrician,1-013-421-439
2-923-2740-48,Jenna,Morton,96795,Honolulu,Hawaii,Western,"32,143.00",M,45,slow,Jenna.Morton@ google.com,Mathematician,1-879-961-077
0-073-4858-68,Maliyah,Taylor,89124,Las Vegas,Nevada,Western,"69,150.00",M,37,slow,Maliyah.Taylor@ google.com,Accountant,1-462-768-806
7-329-7543-37,Macie,Walsh,99505,Anchorage,Alaska,Western,"56,306.00",M,70,slow,Macie.Walsh@ google.com,Fitness Trainer,1-869-610-711
0-815-9172-17,Siena,Owens,85201,Mesa,Arizona,Southwestern,"56,031.00",M,41,fast,Siena.Owens@ google.com,Physician,1-801-660-098
4-951-3697-13,Mya,Stanton,22209,Arlington,Texas,Southwestern,"10,255.00",F,55,fast,Mya.Stanton@ google.com,Actor,1-033-175-607
3-096-0989-95,Kaley,Kerr,33734,St. Petersburg,Florida,Southeastern,"6,466.00",F,30,fast,Kaley.Kerr@ google.com,Paralegal,1-729-161-188
7-583-6667-11,Rylie,Baxter,43697,Toledo,Ohio,MidWestern,"20,288.00",M,44,fast,Rylie.Baxter@ google.com,Medical Assistant,1-997-631-165
5-440-1679-61,Julianna,Mcbride,44101,Cleveland,Ohio,MidWestern,"21,366.00",M,64,slow,Julianna.Mcbride@ google.com,Librarian,1-871-271-021
7-809-6448-11,Gina,Jordan,45201,Cincinnati,Ohio,MidWestern,"55,072.00",M,63,slow,Gina.Jordan@ google.com,Writer,1-539-456-656
8-189-4795-75,Celeste,Sawyer,97035,Portland,Oregon,Western,"44,283.00",F,28,slow,Celeste.Sawyer@ google.com,High School Teacher,1-641-656-681
2-118-8777-20,Paloma,Irwin,23328,Chesapeake,Virginia,Southeastern,"18,577.00",F,61,fast,Paloma.Irwin@ google.com,Hairdresser,1-524-521-716
5-136-2285-63,Jordin,Weiss,45202,Cincinnati,Ohio,MidWestern,"28,872.00",F,65,fast,Jordin.Weiss@ google.com,Bus Driver,1-896-200-434
9-366-9704-32,Eliza,Blackburn,76123,Fort Worth,Texas,Southwestern,"62,612.00",M,29,fast,Eliza.Blackburn@ google.com,Executive Assistant,1-021-024-812
7-483-5761-35,Mariyah,Solomon,46801,Fort Wayne,Indiana,MidWestern,"23,853.00",F,28,fast,Mariyah.Solomon@ google.com,Recreational Therapist,1-767-782-570
6-448-8144-64,Shaylee,Cunningham,91046,Glendale,Arizona,Southwestern,"10,925.00",M,27,fast,Shaylee.Cunningham@ google.com,Marriage & Family Therapist,1-271-612-442
4-507-3825-03,Paisley,Mitchell,40502,Lexington-Fayette,Kentucky,Southeastern,"53,551.00",M,37,slow,Paisley.Mitchell@ google.com,Firefighter,1-182-087-583
3-148-7993-08,Erin,Shelton,94560,San Jose,California,Western,"50,002.00",M,49,slow,Erin.Shelton@ google.com,Childcare worker,1-370-292-703
3-592-0703-88,Yadira,Huff,67213,Wichita,Kansas,MidWestern,"36,328.00",M,69,slow,Yadira.Huff@ google.com,Compliance Officer,1-243-293-646
2-431-3280-61,Ingrid,Burgess,73301,Austin,Texas,Southwestern,"23,695.00",F,28,fast,Ingrid.Burgess@ google.com,Respiratory Therapist,1-783-786-174
8-076-1587-54,Kailyn,Solis,11026,North Hempstead,New York,Northeastern,"26,150.00",F,61,fast,Kailyn.Solis@ google.com,Surveyor,1-642-541-658
7-837-6199-44,Kaitlyn,Clayton,53288,Milwaukee,Wisconsin,MidWestern,"18,623.00",M,58,fast,Kaitlyn.Clayton@ google.com,Photographer,1-452-071-436
4-076-1478-98,Sophia,Cook,30309,Atlanta,Georgia,Southeastern,"58,499.00",M,40,fast,Sophia.Cook@ google.com,Computer Systems Administrator,1-047-570-160
1-997-5860-21,Melissa,York,91201,Glendale,Arizona,Southwestern,"23,020.00",F,39,fast,Melissa.York@ google.com,Budget analyst,1-223-692-536
3-192-2270-14,Dayana,Mcdonald,78245,Garland,Texas,Southwestern,"17,414.00",M,49,fast,Dayana.Mcdonald@ google.com,Middle School Teacher,1-671-498-039
7-379-0682-57,Nyasia,Cobb,87119,Albuquerque,New Mexico,Southwestern,"62,957.00",F,33,fast,Nyasia.Cobb@ google.com,Musician,1-381-105-835
3-399-0838-49,Amber,Travis,96801,Honolulu,Hawaii,Western,"18,098.00",M,50,fast,Amber.Travis@ google.com,Sports Coach,1-780-324-624
4-473-2184-24,Jane,Wells,85208,Mesa,Arizona,Southwestern,"40,820.00",M,64,fast,Jane.Wells@ google.com,Physical Therapist,1-481-712-525
0-161-1627-30,Shaniya,Reeves,75026,Plano,Texas,Southwestern,"46,056.00",M,27,fast,Shaniya.Reeves@ google.com,Surveyor,1-469-743-583
9-515-6228-51,Ally,Hunt,2115,Boston,Massachusetts,New England,"51,284.00",M,26,fast,Ally.Hunt@ google.com,Secretary,1-303-504-616
6-168-0996-16,Sage,Petty,35118,Birmingham,Alabama,Southeastern,"22,531.00",F,50,medium,Sage.Petty@ google.com,Systems Analyst,1-527-436-184
2-957-2268-26,Zara,Downs,68112,Omaha,Nebraska,MidWestern,"46,475.00",F,50,medium,Zara.Downs@ google.com,Civil Engineer,1-417-153-377
8-713-0094-18,Lily,Kent,10017,New York,New York,Northeastern,"7,323.00",F,60,fast,Lily.Kent@ google.com,Fitness Trainer,1-737-843-383
7-315-3075-99,Taryn,Wilcox,99205,Washington,District of Columbia,Northeastern,"66,463.00",F,35,medium,Taryn.Wilcox@ google.com,Registered Nurse,1-508-315-819
9-819-3655-74,Makenzie,Yang,85707,Tucson,Arizona,Southwestern,"39,345.00",M,37,medium,Makenzie.Yang@ google.com,Receptionist,1-524-973-871
6-933-5827-03,Cloe,Galloway,95297,Stockton,California,Western,"34,736.00",M,57,medium,Cloe.Galloway@ google.com,Medical Secretary,1-640-194-434
2-610-5019-27,Naima,Robbins,99514,Anchorage,Alaska,Western,"9,645.00",M,49,medium,Naima.Robbins@ google.com,Editor,1-999-419-792
8-110-1372-34,Hayden,Phillips,28287,Charlotte,North Carolina,Southeastern,"54,366.00",M,52,medium,Hayden.Phillips@ google.com,Physician,1-772-088-578
0-294-4551-64,Aubrey,Mcclain,28288,Charlotte,North Carolina,Southeastern,"55,483.00",F,62,fast,Aubrey.Mcclain@ google.com,Insurance Agent,1-339-634-089
5-293-5137-50,Quinn,Jensen,89599,Reno,Nevada,Western,"26,990.00",F,42,medium,Quinn.Jensen@ google.com,IT Manager,1-719-602-028
9-007-4000-98,Jaylyn,Duarte,74193,Tulsa,Oklahoma,Southwestern,"34,222.00",M,53,medium,Jaylyn.Duarte@ google.com,Teacher Assistant,1-917-313-425
5-624-7620-65,Carley,Snyder,46217,Indianapolis,Indiana,MidWestern,"41,526.00",M,35,medium,Carley.Snyder@ google.com,Chef,1-968-009-279
9-760-6977-58,Arianna,Hudson,78613,Austin,Texas,Southwestern,"29,490.00",M,38,medium,Arianna.Hudson@ google.com,High School Teacher,1-135-134-176
3-111-7473-58,Tess,Whitney,38104,Memphis,Tennessee,Southeastern,"31,888.00",F,44,medium,Tess.Whitney@ google.com,Electrical Engineer,1-947-365-680
1-123-8208-90,Alisha,Nash,7105,Newark,New Jersey,Northeastern,"7,524.00",F,35,fast,Alisha.Nash@ google.com,Substance Abuse Counselor,1-281-972-109
1-120-0725-83,Madalynn,Barton,75040,Garland,Texas,Southwestern,"28,004.00",F,61,medium,Madalynn.Barton@ google.com,Electrical Engineer,1-596-766-402
0-125-3248-32,Stephanie,Mann,22211,Arlington,Virginia,Southeastern,"21,936.00",M,28,medium,Stephanie.Mann@ google.com,Surveyor,1-273-305-081
7-619-5767-17,Miya,Morris,63199,St. Louis,Missouri,Southeastern,"47,793.00",F,53,medium,Miya.Morris@ google.com,Web Developer,1-258-677-464
9-347-6223-62,Lorelei,Cameron,90009,Los Angeles,California,Western,"68,700.00",F,57,medium,Lorelei.Cameron@ google.com,Landscape Architect,1-600-351-088
4-745-6561-52,Payton,Alexander,85715,Tucson,Arizona,Southwestern,"43,875.00",M,64,medium,Payton.Alexander@ google.com,Housekeeper,1-675-101-653
6-101-9161-18,Danna,Padilla,23324,Norfolk,Virginia,Southeastern,"69,072.00",M,68,fast,Danna.Padilla@ google.com,Receptionist,1-605-011-130
5-061-8955-27,Emilia,Meadows,85262,Scottsdale,Arizona,Southwestern,"54,785.00",M,54,medium,Emilia.Meadows@ google.com,Electrician,1-151-890-617
3-546-3755-27,Logan,Mercer,14616,Rochester,New York,Northeastern,"48,010.00",M,42,medium,Logan.Mercer@ google.com,College Professor,1-500-058-214
9-600-3260-42,Karsyn,Parks,96804,Honolulu,Hawaii,Western,"65,469.00",F,63,medium,Karsyn.Parks@ google.com,Janitor,1-236-694-958
8-287-5410-98,Mikayla,Summers,43004,Columbus,Ohio,MidWestern,"48,324.00",F,30,medium,Mikayla.Summers@ google.com,Teacher Assistant,1-111-838-971
8-130-9445-26,Kayleigh,Murillo,74169,Tulsa,Oklahoma,Southwestern,"8,101.00",M,40,medium,Kayleigh.Murillo@ google.com,Environmental scientist,1-921-397-402
9-063-3481-29,Deja,Horne,22242,Arlington,Virginia,Southeastern,"27,424.00",F,50,fast,Deja.Horne@ google.com,Dental Hygienist,1-314-374-539
1-408-3474-04,Camille,Faulkner,94245,Sacramento,California,Western,"61,095.00",M,28,medium,Camille.Faulkner@ google.com,Reporter,1-915-467-011
4-502-1653-24,Mercedes,Montes,92517,Riverside,California,Western,"58,510.00",M,67,medium,Mercedes.Montes@ google.com,Editor,1-674-563-494
0-133-6292-68,Wendy,Nunez,22350,Arlington,Virginia,Southeastern,"29,555.00",F,53,medium,Wendy.Nunez@ google.com,Economist,1-543-581-146
8-439-9400-86,Barbara,Cox,77429,79452,Texas,Southwestern,"35,035.00",M,47,medium,Barbara.Cox@ google.com,Telemarketer,1-107-972-081
3-008-4522-26,Kelsey,Farrell,31131,Atlanta,Georgia,Southeastern,"18,673.00",M,64,medium,Kelsey.Farrell@ google.com,Desktop publisher,1-082-169-626
0-770-8115-70,Emmalee,Harvey,55145,St. Paul,Minnesota,MidWestern,"44,269.00",F,57,medium,Emmalee.Harvey@ google.com,Physician,1-166-163-631
4-897-8780-93,Yamilet,Rogers,80916,Colorado Springs,Colorado,Western,"55,025.00",F,36,fast,Yamilet.Rogers@ google.com,Court Reporter,1-417-056-211
5-618-5390-42,Alaina,Lloyd,11743,Huntington,New York,Northeastern,"53,460.00",F,40,slow,Alaina.Lloyd@ google.com,Pharmacist,1-405-087-827
9-119-8357-25,Jaiden,Gill,43660,Toledo,Ohio,MidWestern,"22,188.00",M,50,fast,Jaiden.Gill@ google.com,Recreational Therapist,1-083-622-370
1-668-0683-02,Karissa,Mack,45205,Cincinnati,Ohio,MidWestern,"59,650.00",M,31,medium,Karissa.Mack@ google.com,Librarian,1-930-260-114
9-403-4034-65,Yareli,Zamora,40506,Lexington-Fayette,Kentucky,Southeastern,"57,995.00",M,47,slow,Yareli.Zamora@ google.com,Farmer,1-324-946-895
7-932-2930-03,Giana,Bennett,11050,North Hempstead,New York,Northeastern,"29,099.00",F,67,slow,Giana.Bennett@ google.com,Housekeeper,1-235-659-701
3-450-7834-34,Skye,Yates,27499,Greensboro,North Carolina,Southeastern,"44,648.00",F,68,slow,Skye.Yates@ google.com,Maintenance & Repair Worker,1-269-745-776
3-517-8072-26,Monica,Weeks,87199,Albuquerque,New Mexico,Southwestern,"38,017.00",F,37,fast,Monica.Weeks@ google.com,Painter,1-615-148-878
6-803-3159-24,Eileen,Rosales,23326,Chesapeake,Virginia,Southeastern,"7,242.00",F,39,medium,Eileen.Rosales@ google.com,Logistician,1-863-964-387
2-818-3937-06,Sophie,Montoya,85392,Phoenix,Arizona,Southwestern,"25,478.00",M,27,medium,Sophie.Montoya@ google.com,Computer Support Specialist,1-940-952-527
2-450-2515-46,Eden,Stokes,94177,San Francisco,California,Western,"5,791.00",M,62,fast,Eden.Stokes@ google.com,Psychologist,1-890-510-564
0-602-4303-76,Diamond,Ali,11120,New York,New York,Northeastern,"23,907.00",F,27,medium,Diamond.Ali@ google.com,Farmer,1-383-798-512
9-224-3147-15,Kendal,Guzman,94252,Sacramento,California,Western,"47,309.00",M,59,fast ,Kendal.Guzman@ google.com,Middle School Teacher,1-448-246-254
1-870-3967-17,Raegan,Avila,79912,El Paso,Texas,Southwestern,"55,191.00",F,68,fast,Raegan.Avila@ google.com,Budget analyst,1-139-456-822
4-435-7053-46,Paige,Kelley,53228,Milwaukee,Wisconsin,MidWestern,"38,818.00",M,69,slow,Paige.Kelley@ google.com,Computer Systems Analyst,1-217-193-004
9-210-9156-09,Nyla,Leonard,33732,St. Petersburg,Florida,Southeastern,"18,638.00",M,39,slow,Nyla.Leonard@ google.com,Art Director,1-967-939-668
4-746-0308-38,Adalynn,Jackson,92704,Santa Ana,California,Western,"49,257.00",M,50,slow,Adalynn.Jackson@ google.com,Food Scientist,1-796-708-589
2-855-1696-44,Alina,Allen,19183,Philadelphia,Pennsylvania,Northeastern,"31,972.00",M,56,fast,Alina.Allen@ google.com,Personal Care Aide,1-381-072-304
3-939-3033-26,Mackenzie,Larsen,33147,Hialeah,Florida,Southeastern,"61,150.00",F,55,fast,Mackenzie.Larsen@ google.com,Receptionist,1-574-863-526
3-297-1901-29,Brooklyn,Andrews,33733,St. Petersburg,Florida,Southeastern,"7,775.00",F,62,fast,Brooklyn.Andrews@ google.com,Photographer,1-671-991-394
9-762-8323-30,Aubrie,Shaffer,36064,Montgomery,Alabama,Southeastern,"14,940.00",M,47,fast,Aubrie.Shaffer@ google.com,School Psychologist,1-472-722-986
4-011-8999-69,Ashlyn,Singleton,90846,Long Beach,California,Western,"20,927.00",M,56,slow,Ashlyn.Singleton@ google.com,Substance Abuse Counselor,1-341-640-197
4-242-4165-99,Dayami,Arroyo,60606,Chicago,Illinois,MidWestern,"61,864.00",F,48,slow,Dayami.Arroyo@ google.com,IT Manager,1-614-231-066
9-053-0159-32,Xiomara,Welch,94261,Sacramento,California,Western,"62,193.00",M,51,slow,Xiomara.Welch@ google.com,Statistician,1-218-705-130
9-919-1395-13,Jade,Woodward,68501,Lincoln,Nebraska,MidWestern,"5,534.00",F,28,fast,Jade.Woodward@ google.com,IT Manager,1-218-955-547
5-411-7470-47,Jaslene,Hamilton,85268,Scottsdale,Arizona,Southwestern,"64,728.00",M,63,medium,Jaslene.Hamilton@ google.com,Radiologic Technologist,1-478-775-687
1-133-2383-59,Tiara,Bean,33111,Miami,Florida,Southeastern,"53,458.00",M,58,medium,Tiara.Bean@ google.com,Photographer,1-254-163-127
6-830-8503-45,Aleah,Morse,98204,Washington,District of Columbia,Northeastern,"23,662.00",M,35,fast,Aleah.Morse@ google.com,Plumber,1-229-201-104
0-779-9722-55,Casey,Tyler,80915,Colorado Springs,Colorado,Western,"16,147.00",M,41,medium,Casey.Tyler@ google.com,Janitor,1-958-941-567
1-844-6156-23,Marin,Mccormick,92179,Chula Vista,California,Western,"63,470.00",F,49,fast ,Marin.Mccormick@ google.com,Secretary,1-329-782-329
0-860-6694-76,Litzy,Valentine,92805,Anaheim,California,Western,"32,633.00",F,31,fast,Litzy.Valentine@ google.com,Reporter,1-858-317-461
4-611-8053-22,Francesca,Friedman,90847,Long Beach,California,Western,"34,456.00",F,49,slow,Francesca.Friedman@ google.com,Painter,1-412-188-479
0-955-4534-40,Lucia,Chambers,91210,Glendale,Arizona,Southwestern,"51,377.00",F,36,slow,Lucia.Chambers@ google.com,Systems Analyst,1-814-483-971
0-953-1709-15,Julianne,Henry,97203,Portland,Oregon,Western,"44,375.00",M,40,slow,Julianne.Henry@ google.com,Financial Advisor,1-596-338-909
0-293-6292-97,Kamora,Sellers,7112,Newark,New Jersey,Northeastern,"24,740.00",M,41,fast,Kamora.Sellers@ google.com,Mason,1-345-477-480
2-351-8346-35,Miranda,Grant,11501,North Hempstead,New York,Northeastern,"35,744.00",M,34,medium,Miranda.Grant@ google.com,Medical Secretary,1-814-808-025
1-660-3512-47,Jaqueline,Hood,94268,Sacramento,California,Western,"6,062.00",M,48,medium,Jaqueline.Hood@ google.com,Plumber,1-758-008-804
1-428-4043-30,Maleah,Ortiz,92868,Santa Ana,California,Western,"19,066.00",F,31,fast,Maleah.Ortiz@ google.com,Veterinarian,1-038-066-634
3-473-7385-12,Aylin,Hayes,98203,Washington,District of Columbia,Northeastern,"17,050.00",M,27,medium,Aylin.Hayes@ google.com,Teacher Assistant,1-947-615-485
9-995-1260-08,Mara,Fernandez,94280,Sacramento,California,Western,"28,742.00",M,28,medium,Mara.Fernandez@ google.com,Telemarketer,1-061-627-828
7-691-5612-13,Naomi,Dickerson,85224,Chandler,Arizona,Southwestern,"15,631.00",M,29,medium,Naomi.Dickerson@ google.com,Police Officer,1-847-648-867
8-140-7354-35,Halle,Randolph,91915,Chula Vista,California,Western,"29,740.00",M,41,fast,Halle.Randolph@ google.com,Chef,1-508-855-832
7-761-8852-77,Natalie,Soto,85212,Mesa,Arizona,Southwestern,"50,947.00",F,57,slow,Natalie.Soto@ google.com,Referee,1-983-257-764
2-324-4056-57,Brianna,Nicholson,85713,Tucson,Arizona,Southwestern,"26,054.00",F,47,fast,Brianna.Nicholson@ google.com,Radiologic Technologist,1-932-132-907
1-475-3205-41,Laura,Avery,7188,Newark,New Jersey,Northeastern,"34,691.00",M,39,medium,Laura.Avery@ google.com,Landscaper & Groundskeeper,1-021-989-783
5-579-7153-04,Athena,Lutz,75019,Dallas,Texas,Southwestern,"24,218.00",F,64,slow,Athena.Lutz@ google.com,Veterinarian,1-128-891-400
5-482-5571-93,Kassidy,Roman,27710,Durham,North Carolina,Southeastern,"17,062.00",M,28,slow,Kassidy.Roman@ google.com,Substance Abuse Counselor,1-869-716-806
3-411-1833-94,Kathryn,Berg,79915,El Paso,Texas,Southwestern,"33,941.00",M,66,slow,Kathryn.Berg@ google.com,Respiratory Therapist,1-242-393-866
7-955-8057-18,April,Patrick,85286,Chandler,Arizona,Southwestern,"58,087.00",F,39,slow,April.Patrick@ google.com,Real Estate Agent,1-223-372-127
7-726-7884-69,Caroline,Ritter,92809,Anaheim,California,Western,"38,002.00",M,43,fast,Caroline.Ritter@ google.com,Public Relations Specialist,1-632-178-666
3-521-5882-00,Daniella,Hoffman,95103,San Jose,California,Western,"64,449.00",M,46,medium,Daniella.Hoffman@ google.com,Desktop publisher,1-869-311-935
